i,target,point,pair
1609,0.628333,0.611556,0.717759
1610,0.628333,0.701355,0.766308
1611,0.630000,0.600558,0.538099
1612,0.630000,0.694576,0.697128
1613,0.630000,0.478464,0.570936
1614,0.630000,0.561295,0.560830
1615,0.630000,0.548645,0.602811
1616,0.631667,0.662999,0.678379
1617,0.631667,0.671102,0.656080
1618,0.631667,0.680871,0.744491
1619,0.631667,0.655545,0.710065
1620,0.631667,0.679851,0.690023
1621,0.633333,0.650622,0.707386
1622,0.633333,0.377384,0.609619
1623,0.633333,0.633476,0.646112
1624,0.633333,0.650004,0.682683
1625,0.633333,0.660897,0.657271
1626,0.633333,0.567938,0.683912
1627,0.633333,0.636588,0.658394
1628,0.633333,0.562453,0.604967
1629,0.633333,0.639199,0.621795
1630,0.633333,0.508819,0.558782
1631,0.633333,0.683789,0.715314
1632,0.633333,0.498823,0.552326
1633,0.633333,0.665069,0.750719
1634,0.633333,0.604586,0.580944
1635,0.633333,0.704950,0.675553
1636,0.633333,0.689870,0.767374
1637,0.633333,0.633726,0.747750
1638,0.633333,0.564773,0.506094
1639,0.633333,0.414782,0.414638
1640,0.633333,0.659445,0.599944
1641,0.633333,0.697863,0.703178
1642,0.633333,0.701468,0.743837
1643,0.633333,0.708000,0.723839
1644,0.633333,0.612158,0.569860
1645,0.633333,0.658634,0.641790
1646,0.633333,0.607180,0.700538
1647,0.633333,0.693463,0.730737
1648,0.633333,0.717259,0.831656
1649,0.633333,0.606111,0.600485
1650,0.633333,0.727767,0.744474
1651,0.633333,0.724593,0.743361
1652,0.633333,0.716379,0.748517
1653,0.633333,0.672542,0.573438
1654,0.633333,0.645590,0.625204
1655,0.635000,0.708955,0.857025
1656,0.635000,0.622261,0.670708
1657,0.635000,0.680803,0.822948
1658,0.635000,0.442891,0.640731
1659,0.635000,0.582297,0.549007
1660,0.635000,0.705836,0.623641
1661,0.635000,0.458384,0.610142
1662,0.636667,0.531401,0.570916
1663,0.636667,0.669559,0.689115
1664,0.636667,0.675723,0.751562
1665,0.636667,0.644967,0.649907
1666,0.636667,0.704510,0.694054
1667,0.636667,0.667510,0.662700
1668,0.636667,0.699020,0.585532
1669,0.636667,0.617676,0.694294
1670,0.638333,0.481837,0.548233
1671,0.638333,0.480061,0.583405
1672,0.638333,0.660600,0.697404
1673,0.638333,0.699962,0.728119
1674,0.638333,0.581707,0.636090
1675,0.638333,0.646285,0.582325
1676,0.638333,0.394482,0.563912
1677,0.640000,0.598426,0.671968
1678,0.640000,0.688611,0.705966
1679,0.640000,0.697694,0.610112
1680,0.640000,0.678656,0.731726
1681,0.640000,0.435149,0.474609
1682,0.640000,0.500169,0.538871
1683,0.640000,0.658312,0.706427
1684,0.640000,0.718862,0.840885
1685,0.640000,0.711415,0.675426
1686,0.641667,0.651165,0.650709
1687,0.641667,0.540857,0.612688
1688,0.641667,0.551059,0.496323
1689,0.641667,0.701906,0.657096
1690,0.641667,0.661453,0.653045
1691,0.641667,0.597721,0.641446
1692,0.641667,0.672548,0.645869
1693,0.641667,0.598074,0.724054
1694,0.641667,0.641402,0.612500
1695,0.641667,0.666256,0.620684
1696,0.641667,0.669410,0.582785
1697,0.643333,0.687269,0.812893
1698,0.643333,0.574486,0.528809
1699,0.643333,0.589781,0.626289
1700,0.643333,0.602492,0.620741
1701,0.643333,0.643463,0.682535
1702,0.643333,0.689578,0.690431
1703,0.643333,0.689978,0.666357
1704,0.643333,0.711737,0.724387
1705,0.643333,0.637715,0.615344
1706,0.643333,0.642980,0.697798
1707,0.645000,0.622507,0.633789
1708,0.645000,0.660570,0.706939
1709,0.645000,0.713403,0.793897
1710,0.645000,0.627148,0.651617
1711,0.645000,0.647547,0.742873
1712,0.645000,0.627192,0.642078
1713,0.645000,0.668380,0.683215
1714,0.645000,0.685831,0.687630
1715,0.645000,0.697321,0.700597
1716,0.646667,0.669437,0.589752
1717,0.646667,0.690057,0.808192
1718,0.646667,0.548385,0.656589
1719,0.646667,0.647185,0.765765
1720,0.646667,0.633280,0.609559
1721,0.646667,0.694788,0.691843
1722,0.648333,0.683180,0.627627
1723,0.648333,0.552341,0.618393
1724,0.648333,0.678455,0.705643
1725,0.648333,0.497922,0.571655
1726,0.648333,0.669823,0.714247
1727,0.648333,0.713465,0.715578
1728,0.648333,0.693499,0.697573
1729,0.648333,0.668707,0.695598
1730,0.648333,0.700482,0.676177
1731,0.648333,0.623673,0.687070
1732,0.648333,0.569497,0.565148
1733,0.650000,0.714202,0.804540
1734,0.650000,0.716492,0.674475
1735,0.650000,0.532125,0.667393
1736,0.650000,0.550043,0.658047
1737,0.650000,0.643248,0.647703
1738,0.650000,0.643758,0.691732
1739,0.650000,0.613317,0.584794
1740,0.650000,0.727555,0.865907
1741,0.650000,0.633176,0.744444
1742,0.650000,0.692499,0.704131
1743,0.650000,0.585201,0.626704
1744,0.650000,0.626831,0.598020
1745,0.650000,0.714204,0.675664
1746,0.650000,0.696148,0.702084
1747,0.650000,0.695519,0.635343
1748,0.650000,0.617449,0.549105
1749,0.650000,0.676956,0.714405
1750,0.650000,0.615124,0.592783
1751,0.650000,0.643325,0.566230
1752,0.650000,0.631691,0.659851
1753,0.650000,0.608967,0.605150
1754,0.650000,0.669939,0.671618
1755,0.650000,0.682173,0.617779
1756,0.650000,0.609567,0.726470
1757,0.650000,0.696478,0.681009
1758,0.650000,0.594009,0.614864
1759,0.650000,0.637575,0.723350
1760,0.650000,0.626317,0.637599
1761,0.650000,0.675416,0.759614
1762,0.650000,0.562839,0.493993
1763,0.650000,0.592928,0.713260
1764,0.650000,0.676339,0.631976
1765,0.650000,0.692658,0.664494
1766,0.650000,0.690824,0.728504
1767,0.650000,0.708748,0.719307
1768,0.651667,0.608748,0.678101
1769,0.651667,0.507997,0.549749
1770,0.651667,0.600401,0.628386
1771,0.651667,0.657941,0.707168
1772,0.651667,0.635077,0.678662
1773,0.651667,0.719979,0.781418
1774,0.651667,0.619712,0.704040
1775,0.651667,0.626146,0.707408
1776,0.651667,0.696899,0.614394
1777,0.651667,0.663672,0.736255
1778,0.651667,0.580142,0.663631
1779,0.651667,0.696540,0.733520
1780,0.651667,0.663974,0.758283
1781,0.651667,0.679071,0.703509
1782,0.651667,0.687574,0.627236
1783,0.651667,0.497218,0.567535
1784,0.651667,0.609250,0.654054
1785,0.651667,0.659073,0.707114
1786,0.651667,0.638031,0.599754
1787,0.651667,0.481289,0.584519
1788,0.653333,0.688672,0.614034
1789,0.653333,0.561934,0.647471
1790,0.653333,0.518681,0.612943
1791,0.653333,0.564608,0.564451
1792,0.653333,0.495018,0.481847
1793,0.653333,0.714465,0.744209
1794,0.653333,0.587676,0.568741
1795,0.653333,0.648296,0.666277
1796,0.655000,0.479717,0.479321
1797,0.655000,0.652809,0.582592
1798,0.655000,0.664264,0.725940
1799,0.655000,0.609439,0.677616
1800,0.655000,0.635989,0.617219
1801,0.655000,0.630966,0.604862
1802,0.655000,0.660099,0.584848
1803,0.655000,0.448127,0.450724
1804,0.656667,0.602136,0.584469
1805,0.656667,0.507374,0.556141
1806,0.656667,0.577556,0.614930
1807,0.656667,0.466297,0.584557
1808,0.656667,0.729912,0.795982
1809,0.656667,0.643497,0.623612
1810,0.658333,0.520568,0.519351
1811,0.658333,0.688252,0.619186
1812,0.658333,0.689927,0.733136
1813,0.658333,0.425316,0.641078
1814,0.658333,0.496806,0.620397
1815,0.658333,0.468563,0.609925
1816,0.660000,0.678608,0.801686
1817,0.660000,0.708849,0.738564
1818,0.660000,0.714314,0.745424
1819,0.660000,0.650472,0.703001
1820,0.660000,0.679913,0.724368
1821,0.660000,0.590857,0.638025
1822,0.660000,0.662788,0.759572
1823,0.660000,0.688191,0.704785
1824,0.660000,0.619783,0.618582
1825,0.661667,0.631815,0.661186
1826,0.661667,0.562783,0.662036
1827,0.661667,0.666494,0.567912
1828,0.661667,0.683847,0.627477
1829,0.661667,0.722437,0.790623
1830,0.661667,0.455428,0.607436
1831,0.661667,0.657334,0.536217
1832,0.661667,0.685388,0.692967
1833,0.663333,0.656048,0.673294
1834,0.663333,0.682912,0.916805
1835,0.663333,0.623416,0.749926
1836,0.663333,0.634362,0.680471
1837,0.663333,0.715573,0.646441
1838,0.663333,0.448884,0.527551
1839,0.663333,0.676730,0.744357
1840,0.663333,0.442996,0.456665
1841,0.663333,0.445965,0.579981
1842,0.665000,0.623835,0.722542
1843,0.665000,0.657198,0.596515
1844,0.665000,0.597088,0.568397
1845,0.665000,0.680289,0.782680
1846,0.665000,0.647786,0.665453
1847,0.665000,0.615919,0.625309
1848,0.665000,0.696402,0.758553
1849,0.665000,0.616111,0.636890
1850,0.665000,0.652747,0.782600
1851,0.665000,0.679307,0.692904
1852,0.665000,0.712394,0.729115
1853,0.665000,0.629909,0.608895
1854,0.665000,0.616322,0.635638
1855,0.666667,0.643290,0.659389
1856,0.666667,0.689391,0.705076
1857,0.666667,0.685245,0.756771
1858,0.666667,0.667828,0.580700
1859,0.666667,0.613539,0.533492
1860,0.666667,0.680449,0.671245
1861,0.666667,0.724032,0.804803
1862,0.666667,0.653270,0.579821
1863,0.666667,0.618235,0.614970
1864,0.666667,0.728823,0.858273
1865,0.666667,0.375706,0.515194
1866,0.666667,0.723654,0.691111
1867,0.666667,0.666198,0.588999
1868,0.666667,0.646326,0.581162
1869,0.666667,0.710472,0.764868
1870,0.666667,0.420758,0.657366
1871,0.666667,0.631783,0.605985
1872,0.666667,0.691811,0.767877
1873,0.666667,0.701465,0.650025
1874,0.666667,0.319722,0.379700
1875,0.666667,0.652857,0.672303
1876,0.666667,0.461764,0.589923
1877,0.666667,0.432231,0.565234
1878,0.666667,0.682011,0.688654
1879,0.666667,0.662327,0.772817
1880,0.666667,0.609706,0.696706
1881,0.666667,0.704434,0.883638
1882,0.666667,0.651986,0.637330
1883,0.666667,0.687407,0.668290
1884,0.666667,0.712652,0.597305
1885,0.666667,0.546971,0.521156
1886,0.666667,0.557733,0.600157
1887,0.666667,0.690950,0.611097
1888,0.666667,0.644959,0.667504
1889,0.666667,0.705687,0.769446
1890,0.666667,0.694131,0.604783
1891,0.668333,0.553285,0.551374
1892,0.668333,0.665883,0.734450
1893,0.668333,0.487413,0.537046
1894,0.668333,0.684664,0.606346
1895,0.668333,0.717965,0.735751
1896,0.668333,0.522640,0.660437
1897,0.668333,0.500806,0.574376
1898,0.668333,0.645522,0.687458
1899,0.670000,0.717791,0.869376
1900,0.670000,0.625194,0.613311
1901,0.670000,0.687725,0.765675
1902,0.670000,0.728992,0.740833
1903,0.670000,0.634983,0.737805
1904,0.670000,0.711295,0.775927
1905,0.671667,0.656973,0.684308
1906,0.671667,0.450741,0.582783
1907,0.671667,0.478278,0.545580
1908,0.671667,0.582457,0.522034
1909,0.671667,0.689986,0.702559
1910,0.673333,0.670725,0.709410
1911,0.673333,0.693252,0.761807
1912,0.673333,0.611724,0.633941
1913,0.673333,0.435814,0.555039
1914,0.673333,0.454115,0.588880
1915,0.673333,0.696858,0.734400
1916,0.673333,0.722602,0.788666
1917,0.673333,0.645160,0.674025
1918,0.673333,0.610003,0.769588
1919,0.673333,0.588856,0.634753
1920,0.675000,0.684336,0.690814
1921,0.675000,0.688524,0.703968
1922,0.675000,0.630316,0.655661
1923,0.675000,0.697262,0.809622
1924,0.675000,0.700452,0.730794
1925,0.675000,0.614196,0.616733
1926,0.675000,0.585722,0.549353
1927,0.675000,0.669706,0.730903
1928,0.675000,0.709538,0.750900
1929,0.675000,0.706769,0.814560
1930,0.675000,0.562872,0.659207
1931,0.676667,0.616844,0.572034
1932,0.676667,0.662652,0.628136
1933,0.676667,0.703919,0.629344
1934,0.676667,0.576283,0.574119
1935,0.676667,0.563049,0.650070
1936,0.676667,0.699459,0.698480
1937,0.676667,0.608279,0.598522
1938,0.676667,0.674306,0.510012
1939,0.676667,0.598075,0.618436
1940,0.678333,0.611432,0.642475
1941,0.678333,0.709521,0.734613
1942,0.678333,0.699252,0.699092
1943,0.678333,0.693741,0.732214
1944,0.678333,0.605011,0.623479
1945,0.678333,0.665866,0.767236
1946,0.680000,0.602416,0.707157
1947,0.680000,0.580770,0.561897
1948,0.680000,0.653838,0.642054
1949,0.680000,0.430565,0.592820
1950,0.680000,0.522762,0.712854
1951,0.680000,0.634775,0.586936
1952,0.681667,0.551349,0.646083
1953,0.681667,0.485593,0.516305
1954,0.681667,0.700417,0.640975
1955,0.681667,0.437619,0.623157
1956,0.681667,0.693309,0.745653
1957,0.681667,0.667865,0.643357
1958,0.683333,0.582176,0.544282
1959,0.683333,0.616314,0.696091
1960,0.683333,0.667052,0.763358
1961,0.683333,0.698499,0.706981
1962,0.683333,0.425111,0.565231
1963,0.683333,0.709039,0.773894
1964,0.683333,0.678246,0.748390
1965,0.683333,0.707925,0.778700
1966,0.683333,0.428516,0.647130
1967,0.683333,0.709707,0.802344
1968,0.683333,0.678281,0.677868
1969,0.683333,0.623912,0.520526
1970,0.683333,0.644156,0.697528
1971,0.683333,0.397859,0.576388
1972,0.683333,0.702233,0.727953
1973,0.683333,0.670293,0.628684
1974,0.683333,0.662974,0.710277
1975,0.683333,0.669713,0.736288
1976,0.683333,0.644272,0.709632
1977,0.683333,0.699837,0.707058
1978,0.683333,0.623596,0.682981
1979,0.683333,0.497943,0.629704
1980,0.683333,0.656955,0.675257
1981,0.683333,0.682555,0.833768
1982,0.683333,0.558917,0.645401
1983,0.683333,0.689844,0.814172
1984,0.683333,0.654812,0.814780
1985,0.683333,0.663465,0.781640
1986,0.683333,0.685760,0.746146
1987,0.683333,0.608768,0.639581
1988,0.683333,0.678857,0.653538
1989,0.683333,0.673153,0.579153
1990,0.683333,0.635080,0.606746
1991,0.685000,0.687388,0.717613
1992,0.685000,0.629559,0.740700
1993,0.685000,0.545907,0.648916
1994,0.685000,0.666900,0.739515
1995,0.685000,0.660813,0.638798
1996,0.685000,0.534120,0.574633
1997,0.686667,0.700896,0.800148
1998,0.686667,0.718265,0.633339
1999,0.686667,0.609306,0.731631
2000,0.686667,0.710578,0.881089
2001,0.686667,0.398387,0.453682
2002,0.686667,0.546552,0.631470
2003,0.686667,0.565839,0.580840
2004,0.688333,0.663672,0.694070
2005,0.688333,0.709800,0.792659
2006,0.688333,0.403001,0.485251
2007,0.688333,0.599892,0.654725
2008,0.688333,0.649840,0.680291
2009,0.688333,0.558644,0.676293
2010,0.688333,0.672975,0.722484
2011,0.688333,0.605159,0.703302
2012,0.688333,0.621046,0.712663
2013,0.688333,0.590495,0.696865
2014,0.688333,0.690189,0.671974
2015,0.688333,0.664693,0.704747
2016,0.690000,0.682304,0.716620
2017,0.690000,0.638150,0.730002
2018,0.690000,0.444599,0.441206
2019,0.690000,0.497416,0.570939
2020,0.690000,0.653805,0.688975
2021,0.690000,0.699274,0.786848
2022,0.690000,0.674919,0.838507
2023,0.690000,0.676081,0.612593
2024,0.691667,0.657317,0.671719
2025,0.691667,0.700740,0.767383
2026,0.691667,0.668894,0.706157
2027,0.691667,0.682883,0.713617
2028,0.691667,0.726014,0.718248
2029,0.691667,0.682623,0.688762
2030,0.691667,0.502327,0.634782
2031,0.691667,0.668252,0.742878
2032,0.691667,0.701720,0.709132
2033,0.693333,0.668018,0.769812
2034,0.693333,0.686200,0.744963
2035,0.693333,0.698175,0.712446
2036,0.693333,0.699171,0.651747
2037,0.693333,0.616701,0.546058
2038,0.693333,0.701533,0.717328
2039,0.693333,0.726051,0.856312
2040,0.693333,0.706050,0.651793
2041,0.693333,0.708375,0.647161
2042,0.693333,0.717901,0.737715
2043,0.695000,0.699052,0.848111
2044,0.695000,0.594840,0.592388
2045,0.695000,0.723190,0.735733
2046,0.695000,0.694292,0.631319
2047,0.695000,0.652592,0.684668
2048,0.695000,0.627362,0.615345
2049,0.695000,0.702337,0.738306
2050,0.695000,0.490578,0.562425
2051,0.696667,0.668438,0.701743
2052,0.696667,0.669862,0.691956
2053,0.696667,0.648917,0.651702
2054,0.696667,0.425549,0.589019
2055,0.696667,0.567331,0.627357
2056,0.696667,0.695426,0.762251
2057,0.696667,0.710526,0.687139
2058,0.696667,0.598299,0.690141
2059,0.696667,0.691710,0.718067
2060,0.698333,0.691894,0.801874
2061,0.698333,0.688483,0.742922
2062,0.698333,0.682297,0.750570
2063,0.698333,0.710760,0.756794
2064,0.698333,0.691467,0.595621
2065,0.698333,0.703534,0.658654
2066,0.698333,0.643361,0.728108
2067,0.698333,0.666777,0.661960
2068,0.700000,0.621077,0.585641
2069,0.700000,0.582363,0.685085
2070,0.700000,0.693442,0.686836
2071,0.700000,0.683677,0.719906
2072,0.700000,0.651284,0.774965
2073,0.700000,0.498991,0.588968
2074,0.700000,0.462354,0.578619
2075,0.700000,0.592097,0.622668
2076,0.700000,0.664567,0.638526
2077,0.700000,0.637454,0.676566
2078,0.700000,0.699329,0.723014
2079,0.700000,0.684468,0.771383
2080,0.700000,0.649471,0.755026
2081,0.700000,0.617539,0.678380
2082,0.700000,0.673876,0.724845
2083,0.700000,0.639772,0.696108
2084,0.700000,0.593675,0.634960
2085,0.700000,0.698155,0.800804
2086,0.700000,0.553924,0.548841
2087,0.700000,0.539835,0.601997
2088,0.700000,0.650563,0.711996
2089,0.700000,0.646381,0.710217
2090,0.700000,0.622385,0.580877
2091,0.700000,0.706439,0.725651
2092,0.700000,0.723268,0.719812
2093,0.700000,0.666036,0.687305
2094,0.700000,0.665726,0.707527
2095,0.700000,0.619032,0.637599
2096,0.700000,0.586005,0.700596
2097,0.700000,0.690518,0.719827
2098,0.700000,0.716878,0.834139
2099,0.700000,0.673235,0.709023
2100,0.700000,0.613629,0.685994
2101,0.701667,0.686966,0.716538
2102,0.701667,0.571353,0.685461
2103,0.701667,0.676983,0.787587
2104,0.701667,0.613593,0.655531
2105,0.701667,0.645059,0.660724
2106,0.701667,0.665965,0.735437
2107,0.701667,0.723375,0.730865
2108,0.701667,0.692688,0.724252
2109,0.701667,0.562650,0.634597
2110,0.701667,0.628318,0.749460
2111,0.701667,0.681405,0.708048
2112,0.703333,0.657791,0.741260
2113,0.703333,0.685984,0.618692
2114,0.703333,0.614280,0.730092
2115,0.703333,0.653300,0.744904
2116,0.703333,0.560961,0.647691
2117,0.703333,0.699612,0.740831
2118,0.703333,0.656816,0.708435
2119,0.705000,0.681021,0.765822
2120,0.705000,0.680082,0.619845
2121,0.705000,0.702268,0.783199
2122,0.705000,0.697417,0.729989
2123,0.705000,0.650591,0.601251
2124,0.705000,0.639491,0.751893
2125,0.706667,0.484972,0.680876
2126,0.706667,0.699608,0.720188
2127,0.706667,0.615166,0.602373
2128,0.706667,0.677842,0.730247
2129,0.706667,0.679936,0.710089
2130,0.706667,0.699463,0.715746
2131,0.706667,0.709353,0.891979
2132,0.706667,0.685382,0.752140
2133,0.706667,0.623417,0.605202
2134,0.708333,0.675268,0.704233
2135,0.708333,0.520304,0.561208
2136,0.708333,0.666891,0.642956
2137,0.708333,0.670516,0.689455
2138,0.708333,0.723898,0.781034
2139,0.708333,0.434562,0.652069
2140,0.708333,0.690499,0.676503
2141,0.708333,0.659035,0.638271
2142,0.708333,0.464740,0.666321
2143,0.708333,0.573316,0.512869
2144,0.710000,0.698105,0.749308
2145,0.710000,0.695098,0.715881
2146,0.710000,0.649575,0.728965
2147,0.710000,0.686215,0.799749
2148,0.710000,0.676328,0.749690
2149,0.710000,0.609054,0.711012
2150,0.711667,0.673193,0.754090
2151,0.711667,0.649708,0.763790
2152,0.711667,0.552869,0.619002
2153,0.711667,0.573736,0.558458
2154,0.711667,0.578442,0.686739
2155,0.711667,0.659575,0.605495
2156,0.711667,0.667430,0.706915
2157,0.711667,0.428886,0.559298
2158,0.713333,0.716182,0.916336
2159,0.713333,0.701609,0.796457
2160,0.713333,0.704885,0.757969
2161,0.713333,0.698514,0.781315
2162,0.713333,0.692698,0.782613
2163,0.713333,0.680144,0.698112
2164,0.713333,0.629736,0.697700
2165,0.713333,0.673857,0.768364
2166,0.713333,0.724177,0.782464
2167,0.713333,0.671654,0.705489
2168,0.715000,0.709077,0.779730
2169,0.715000,0.656304,0.592749
2170,0.715000,0.690772,0.814567
2171,0.715000,0.660373,0.478535
2172,0.715000,0.696898,0.770709
2173,0.715000,0.531927,0.694394
2174,0.715000,0.692325,0.730386
2175,0.715000,0.692129,0.700365
2176,0.716667,0.724144,0.830897
2177,0.716667,0.577093,0.718262
2178,0.716667,0.645637,0.535776
2179,0.716667,0.655914,0.725201
2180,0.716667,0.526059,0.514080
2181,0.716667,0.639178,0.779799
2182,0.716667,0.672950,0.718500
2183,0.716667,0.702949,0.658481
2184,0.716667,0.612258,0.641869
2185,0.716667,0.581709,0.626753
2186,0.716667,0.711640,0.757774
2187,0.716667,0.508879,0.638835
2188,0.716667,0.697348,0.763264
2189,0.716667,0.675956,0.677370
2190,0.716667,0.427684,0.762129
2191,0.716667,0.628325,0.694507
2192,0.716667,0.652290,0.705865
2193,0.716667,0.669307,0.745279
2194,0.716667,0.530922,0.555098
2195,0.716667,0.661095,0.706643
2196,0.716667,0.615320,0.580859
2197,0.716667,0.694142,0.695166
2198,0.716667,0.578079,0.592864
2199,0.716667,0.650242,0.709115
2200,0.716667,0.667706,0.625581
2201,0.716667,0.697743,0.728351
2202,0.716667,0.708082,0.701328
2203,0.716667,0.701523,0.763738
2204,0.716667,0.682217,0.785636
2205,0.716667,0.618957,0.698382
2206,0.716667,0.642812,0.793875
2207,0.716667,0.664477,0.751330
2208,0.716667,0.648500,0.594724
2209,0.716667,0.578228,0.684638
2210,0.716667,0.456326,0.618767
2211,0.716667,0.671826,0.676458
2212,0.716667,0.646639,0.677417
2213,0.716667,0.674543,0.739039
2214,0.716667,0.652737,0.649187
2215,0.716667,0.718232,0.787286
2216,0.716667,0.655475,0.685192
2217,0.716667,0.645398,0.717991
2218,0.716667,0.566154,0.704458
2219,0.718333,0.718494,0.807363
2220,0.718333,0.635372,0.694558
2221,0.718333,0.693633,0.812314
2222,0.718333,0.644629,0.640678
2223,0.718333,0.663208,0.727720
2224,0.718333,0.721859,0.772403
2225,0.718333,0.574867,0.718423
2226,0.718333,0.620725,0.755032
2227,0.718333,0.480154,0.581898
2228,0.718333,0.717766,0.788986
2229,0.718333,0.680268,0.736381
2230,0.720000,0.619969,0.680363
2231,0.720000,0.661524,0.731822
2232,0.720000,0.713373,0.749073
2233,0.720000,0.698288,0.881523
2234,0.720000,0.628970,0.701597
2235,0.720000,0.657394,0.703609
2236,0.720000,0.701552,0.777335
2237,0.721667,0.641183,0.826270
2238,0.721667,0.680883,0.655125
2239,0.721667,0.722400,0.767013
2240,0.721667,0.725644,0.795844
2241,0.721667,0.452335,0.604229
2242,0.721667,0.685422,0.799137
2243,0.721667,0.583910,0.631569
2244,0.721667,0.724323,0.791927
2245,0.721667,0.684085,0.694555
2246,0.721667,0.667409,0.695626
2247,0.721667,0.639067,0.795035
2248,0.721667,0.676169,0.703333
2249,0.723333,0.660968,0.723734
2250,0.723333,0.728291,0.907532
2251,0.723333,0.534385,0.551187
2252,0.723333,0.608262,0.726968
2253,0.723333,0.436519,0.591812
2254,0.723333,0.528532,0.577178
2255,0.725000,0.521105,0.639993
2256,0.725000,0.710929,0.892044
2257,0.725000,0.701046,0.726060
2258,0.725000,0.699118,0.682684
2259,0.725000,0.638496,0.602977
2260,0.725000,0.672335,0.728811
2261,0.725000,0.693271,0.766187
2262,0.726667,0.655716,0.733418
2263,0.726667,0.619587,0.691495
2264,0.726667,0.701839,0.814882
2265,0.726667,0.626915,0.661196
2266,0.726667,0.590316,0.669753
2267,0.726667,0.688916,0.725576
2268,0.726667,0.667381,0.784143
2269,0.726667,0.689792,0.763407
2270,0.726667,0.657185,0.663925
2271,0.726667,0.439581,0.631947
2272,0.726667,0.673217,0.750115
2273,0.728333,0.624978,0.705722
2274,0.728333,0.722861,0.772928
2275,0.728333,0.522515,0.661241
2276,0.728333,0.710784,0.843063
2277,0.728333,0.656226,0.646071
2278,0.728333,0.713348,0.811968
2279,0.728333,0.615907,0.738837
2280,0.728333,0.716690,0.677790
2281,0.728333,0.697545,0.831943
2282,0.730000,0.464707,0.559654
2283,0.730000,0.656887,0.738487
2284,0.730000,0.647008,0.616788
2285,0.730000,0.699454,0.713782
2286,0.730000,0.707310,0.696875
2287,0.730000,0.709503,0.674054
2288,0.730000,0.705390,0.723639
2289,0.730000,0.709870,0.787785
2290,0.731667,0.687982,0.692509
2291,0.731667,0.720068,0.808462
2292,0.731667,0.701387,0.738335
2293,0.731667,0.719015,0.825519
2294,0.731667,0.678632,0.770194
2295,0.731667,0.663906,0.753193
2296,0.731667,0.684191,0.752340
2297,0.731667,0.703737,0.716963
2298,0.733333,0.685934,0.804318
2299,0.733333,0.674297,0.686190
2300,0.733333,0.637397,0.695829
2301,0.733333,0.660844,0.733945
2302,0.733333,0.666718,0.750045
2303,0.733333,0.675443,0.702499
2304,0.733333,0.712903,0.656098
2305,0.733333,0.654231,0.701632
2306,0.733333,0.692183,0.745539
2307,0.733333,0.673371,0.728828
2308,0.733333,0.699629,0.746150
2309,0.733333,0.698784,0.720118
2310,0.733333,0.699099,0.863036
2311,0.733333,0.655823,0.729342
2312,0.733333,0.679176,0.714539
2313,0.733333,0.695029,0.728875
2314,0.733333,0.673277,0.737424
2315,0.733333,0.679301,0.620974
2316,0.733333,0.615527,0.692792
2317,0.733333,0.713845,0.766761
2318,0.733333,0.677675,0.704285
2319,0.733333,0.645780,0.635150
2320,0.733333,0.618175,0.652851
2321,0.733333,0.686800,0.803769
2322,0.733333,0.628922,0.651892
2323,0.733333,0.630834,0.714905
2324,0.733333,0.717657,0.833340
2325,0.733333,0.676857,0.719738
2326,0.733333,0.620061,0.653645
2327,0.733333,0.670101,0.726085
2328,0.733333,0.693274,0.729550
2329,0.733333,0.528924,0.610598
2330,0.733333,0.675713,0.659778
2331,0.733333,0.663069,0.705536
2332,0.733333,0.681892,0.793182
2333,0.733333,0.580331,0.597609
2334,0.733333,0.666978,0.729467
2335,0.733333,0.723966,0.818305
2336,0.733333,0.518274,0.637162
2337,0.733333,0.687664,0.852734
2338,0.735000,0.690824,0.715453
2339,0.735000,0.644765,0.592309
2340,0.735000,0.679475,0.728716
2341,0.735000,0.651748,0.682490
2342,0.735000,0.664356,0.684146
2343,0.735000,0.705356,0.794073
2344,0.735000,0.699869,0.583096
2345,0.736667,0.491081,0.601059
2346,0.736667,0.684067,0.772665
2347,0.736667,0.694938,0.763218
2348,0.736667,0.691256,0.692584
2349,0.736667,0.508566,0.606008
2350,0.736667,0.665988,0.671817
2351,0.736667,0.684067,0.772708
2352,0.736667,0.695026,0.741397
2353,0.738333,0.673642,0.772622
2354,0.738333,0.677981,0.648625
2355,0.738333,0.685761,0.640711
2356,0.738333,0.619697,0.747267
2357,0.738333,0.501699,0.732868
2358,0.738333,0.603329,0.749686
2359,0.738333,0.645820,0.574071
2360,0.738333,0.670437,0.662830
2361,0.738333,0.672222,0.664681
2362,0.740000,0.710639,0.811384
2363,0.740000,0.630643,0.755745
2364,0.740000,0.666535,0.761991
2365,0.740000,0.676709,0.743173
2366,0.740000,0.691641,0.765015
2367,0.741667,0.618577,0.669053
2368,0.741667,0.652632,0.721874
2369,0.741667,0.671784,0.670829
2370,0.741667,0.628942,0.588343
2371,0.741667,0.391327,0.579153
2372,0.741667,0.649532,0.689400
2373,0.741667,0.683871,0.748983
2374,0.743333,0.693611,0.724671
2375,0.743333,0.575621,0.808457
2376,0.743333,0.666793,0.754853
2377,0.743333,0.668502,0.697389
2378,0.743333,0.706760,0.804292
2379,0.743333,0.571586,0.607704
2380,0.743333,0.670437,0.745935
2381,0.743333,0.712549,0.802440
2382,0.743333,0.583818,0.678297
2383,0.745000,0.664298,0.740986
2384,0.745000,0.720705,0.895114
2385,0.745000,0.654329,0.639072
