i,target,point,pair
1609,0.628333,0.899997,0.622915
1610,0.628333,0.891614,0.572284
1611,0.630000,0.801124,0.611404
1612,0.630000,0.660480,0.666236
1613,0.630000,0.780187,0.437396
1614,0.630000,0.788388,0.559641
1615,0.630000,0.840966,0.726558
1616,0.631667,0.952842,0.827937
1617,0.631667,0.826152,0.673443
1618,0.631667,0.863608,0.678415
1619,0.631667,0.859032,0.718151
1620,0.631667,0.828688,0.580903
1621,0.633333,0.759555,0.627678
1622,0.633333,0.466493,0.428215
1623,0.633333,0.890056,0.629371
1624,0.633333,0.625336,0.605973
1625,0.633333,0.843387,0.764188
1626,0.633333,0.861354,0.687434
1627,0.633333,0.876029,0.760775
1628,0.633333,0.298417,0.261007
1629,0.633333,0.893068,0.632009
1630,0.633333,0.775502,0.550434
1631,0.633333,0.825928,0.611047
1632,0.633333,0.706225,0.523818
1633,0.633333,0.936353,0.734667
1634,0.633333,0.575177,0.431888
1635,0.633333,0.795858,0.679292
1636,0.633333,0.907625,0.674665
1637,0.633333,0.343220,0.476562
1638,0.633333,0.758936,0.438619
1639,0.633333,0.552621,0.342390
1640,0.633333,0.835164,0.649728
1641,0.633333,0.982771,0.850256
1642,0.633333,0.910760,0.649391
1643,0.633333,0.957140,0.834286
1644,0.633333,0.713307,0.508861
1645,0.633333,0.927920,0.747640
1646,0.633333,0.847966,0.634069
1647,0.633333,0.826128,0.672612
1648,0.633333,0.913693,0.789098
1649,0.633333,0.696816,0.466496
1650,0.633333,0.989429,0.922830
1651,0.633333,0.986381,0.874547
1652,0.633333,0.963379,0.889260
1653,0.633333,0.714467,0.703059
1654,0.633333,0.832691,0.691011
1655,0.635000,0.949682,0.641485
1656,0.635000,0.800819,0.461430
1657,0.635000,0.859443,0.551384
1658,0.635000,0.835803,0.558363
1659,0.635000,0.489156,0.388930
1660,0.635000,0.831264,0.750615
1661,0.635000,0.899324,0.724863
1662,0.636667,0.702608,0.406787
1663,0.636667,0.961256,0.840689
1664,0.636667,0.735741,0.520069
1665,0.636667,0.876361,0.763741
1666,0.636667,0.963632,0.739915
1667,0.636667,0.846802,0.631115
1668,0.636667,0.874582,0.844067
1669,0.636667,0.396143,0.509583
1670,0.638333,0.730030,0.495286
1671,0.638333,0.645567,0.402750
1672,0.638333,0.956374,0.846726
1673,0.638333,0.881181,0.764938
1674,0.638333,0.689883,0.411271
1675,0.638333,0.731679,0.524086
1676,0.638333,0.786967,0.584768
1677,0.640000,0.675528,0.545417
1678,0.640000,0.872017,0.647817
1679,0.640000,0.868264,0.648019
1680,0.640000,0.870906,0.739275
1681,0.640000,0.587487,0.413399
1682,0.640000,0.618849,0.485091
1683,0.640000,0.804051,0.565012
1684,0.640000,0.881169,0.799176
1685,0.640000,0.846570,0.843426
1686,0.641667,0.896092,0.765164
1687,0.641667,0.940629,0.753980
1688,0.641667,0.574675,0.487498
1689,0.641667,0.878366,0.741192
1690,0.641667,0.910394,0.615758
1691,0.641667,0.801330,0.470172
1692,0.641667,0.928066,0.753186
1693,0.641667,0.372622,0.495411
1694,0.641667,0.808884,0.563096
1695,0.641667,0.912342,0.732902
1696,0.641667,0.903094,0.659082
1697,0.643333,0.962167,0.688598
1698,0.643333,0.920769,0.833410
1699,0.643333,0.885779,0.752110
1700,0.643333,0.875696,0.738843
1701,0.643333,0.589391,0.494790
1702,0.643333,0.917408,0.744681
1703,0.643333,0.871955,0.702799
1704,0.643333,0.916362,0.791283
1705,0.643333,0.773920,0.532567
1706,0.643333,0.877436,0.826998
1707,0.645000,0.915691,0.593687
1708,0.645000,0.923363,0.636738
1709,0.645000,0.929442,0.753917
1710,0.645000,0.704231,0.557701
1711,0.645000,0.759573,0.675162
1712,0.645000,0.712766,0.494248
1713,0.645000,0.857835,0.605811
1714,0.645000,0.834541,0.645035
1715,0.645000,0.953711,0.740795
1716,0.646667,0.911756,0.617969
1717,0.646667,0.687842,0.580327
1718,0.646667,0.871314,0.677489
1719,0.646667,0.824580,0.602890
1720,0.646667,0.821298,0.544480
1721,0.646667,0.888964,0.692166
1722,0.648333,0.909118,0.698898
1723,0.648333,0.885537,0.586373
1724,0.648333,0.921318,0.824717
1725,0.648333,0.543229,0.468174
1726,0.648333,0.857057,0.672071
1727,0.648333,0.973100,0.836846
1728,0.648333,0.861650,0.662167
1729,0.648333,0.871978,0.658818
1730,0.648333,0.940813,0.800433
1731,0.648333,0.807007,0.462065
1732,0.648333,0.589834,0.495690
1733,0.650000,0.936932,0.694765
1734,0.650000,0.948834,0.683062
1735,0.650000,0.567155,0.415120
1736,0.650000,0.751486,0.604494
1737,0.650000,0.707719,0.650617
1738,0.650000,0.905401,0.763438
1739,0.650000,0.917311,0.772627
1740,0.650000,0.946397,0.897027
1741,0.650000,0.356054,0.481346
1742,0.650000,0.965712,0.756163
1743,0.650000,0.631297,0.431303
1744,0.650000,0.616764,0.448341
1745,0.650000,0.955175,0.866953
1746,0.650000,0.917183,0.660326
1747,0.650000,0.845222,0.713551
1748,0.650000,0.879970,0.756330
1749,0.650000,0.877052,0.607820
1750,0.650000,0.681834,0.445633
1751,0.650000,0.787780,0.623517
1752,0.650000,0.840857,0.491696
1753,0.650000,0.838105,0.644816
1754,0.650000,0.787664,0.628458
1755,0.650000,0.745163,0.675745
1756,0.650000,0.871846,0.631910
1757,0.650000,0.757226,0.688398
1758,0.650000,0.751542,0.590779
1759,0.650000,0.590462,0.532084
1760,0.650000,0.744926,0.567453
1761,0.650000,0.966112,0.843996
1762,0.650000,0.776240,0.546961
1763,0.650000,0.669850,0.563145
1764,0.650000,0.943824,0.653276
1765,0.650000,0.868323,0.735877
1766,0.650000,0.923639,0.784809
1767,0.650000,0.905346,0.733320
1768,0.651667,0.913424,0.647547
1769,0.651667,0.732627,0.384400
1770,0.651667,0.673990,0.595324
1771,0.651667,0.852654,0.626218
1772,0.651667,0.669532,0.650273
1773,0.651667,0.909871,0.790294
1774,0.651667,0.205912,0.251005
1775,0.651667,0.960599,0.734434
1776,0.651667,0.872358,0.648538
1777,0.651667,0.927514,0.713189
1778,0.651667,0.862461,0.534963
1779,0.651667,0.857981,0.713693
1780,0.651667,0.942185,0.698992
1781,0.651667,0.912610,0.699644
1782,0.651667,0.850905,0.678174
1783,0.651667,0.537531,0.445980
1784,0.651667,0.530531,0.498688
1785,0.651667,0.873423,0.635523
1786,0.651667,0.937771,0.819324
1787,0.651667,0.907827,0.725857
1788,0.653333,0.802435,0.751089
1789,0.653333,0.743848,0.454270
1790,0.653333,0.603244,0.530405
1791,0.653333,0.818346,0.579283
1792,0.653333,0.524241,0.366199
1793,0.653333,0.785550,0.699327
1794,0.653333,0.516546,0.486065
1795,0.653333,0.768241,0.598038
1796,0.655000,0.666068,0.525966
1797,0.655000,0.837237,0.511759
1798,0.655000,0.937415,0.691094
1799,0.655000,0.860226,0.605384
1800,0.655000,0.782375,0.526653
1801,0.655000,0.651959,0.553020
1802,0.655000,0.887467,0.774174
1803,0.655000,0.523714,0.366257
1804,0.656667,0.655507,0.583215
1805,0.656667,0.903781,0.574093
1806,0.656667,0.869836,0.596961
1807,0.656667,0.901228,0.640871
1808,0.656667,0.975571,0.901861
1809,0.656667,0.737647,0.524494
1810,0.658333,0.380177,0.348374
1811,0.658333,0.934192,0.908817
1812,0.658333,0.943586,0.762283
1813,0.658333,0.944783,0.741429
1814,0.658333,0.388959,0.356099
1815,0.658333,0.918656,0.639504
1816,0.660000,0.976775,0.790889
1817,0.660000,0.943919,0.726258
1818,0.660000,0.773834,0.724902
1819,0.660000,0.846379,0.583168
1820,0.660000,0.891069,0.651115
1821,0.660000,0.778589,0.470722
1822,0.660000,0.942181,0.698993
1823,0.660000,0.892336,0.764453
1824,0.660000,0.702958,0.488636
1825,0.661667,0.706269,0.608992
1826,0.661667,0.774349,0.658837
1827,0.661667,0.799853,0.577843
1828,0.661667,0.882431,0.699508
1829,0.661667,0.945023,0.803385
1830,0.661667,0.978034,0.814426
1831,0.661667,0.834118,0.575433
1832,0.661667,0.872116,0.669854
1833,0.663333,0.762023,0.578422
1834,0.663333,0.934342,0.669023
1835,0.663333,0.864531,0.703472
1836,0.663333,0.798210,0.626668
1837,0.663333,0.840305,0.773614
1838,0.663333,0.791118,0.639661
1839,0.663333,0.934808,0.587213
1840,0.663333,0.706603,0.358171
1841,0.663333,0.826530,0.717479
1842,0.665000,0.939437,0.704292
1843,0.665000,0.926542,0.813719
1844,0.665000,0.910692,0.732324
1845,0.665000,0.882555,0.683793
1846,0.665000,0.606211,0.465317
1847,0.665000,0.703175,0.474878
1848,0.665000,0.933394,0.608592
1849,0.665000,0.883560,0.691116
1850,0.665000,0.695688,0.576203
1851,0.665000,0.892757,0.686626
1852,0.665000,0.966804,0.781378
1853,0.665000,0.880641,0.596655
1854,0.665000,0.772918,0.658383
1855,0.666667,0.684196,0.565150
1856,0.666667,0.884776,0.646568
1857,0.666667,0.791866,0.638761
1858,0.666667,0.833456,0.678180
1859,0.666667,0.582417,0.593855
1860,0.666667,0.846104,0.642159
1861,0.666667,0.976500,0.863730
1862,0.666667,0.970046,0.877447
1863,0.666667,0.759506,0.533906
1864,0.666667,0.994592,0.913004
1865,0.666667,0.569757,0.553030
1866,0.666667,0.866011,0.803036
1867,0.666667,0.885074,0.741342
1868,0.666667,0.731574,0.524082
1869,0.666667,0.977600,0.735011
1870,0.666667,0.946950,0.726639
1871,0.666667,0.721712,0.585966
1872,0.666667,0.828251,0.674448
1873,0.666667,0.829836,0.793353
1874,0.666667,0.000000,0.000000
1875,0.666667,0.856389,0.706333
1876,0.666667,0.844053,0.722591
1877,0.666667,0.847878,0.732669
1878,0.666667,0.897384,0.682654
1879,0.666667,0.926664,0.820613
1880,0.666667,0.780208,0.567707
1881,0.666667,0.914039,0.714265
1882,0.666667,0.708665,0.510480
1883,0.666667,0.791489,0.686623
1884,0.666667,0.960581,0.892649
1885,0.666667,0.793991,0.596595
1886,0.666667,0.905304,0.538822
1887,0.666667,0.915204,0.683815
1888,0.666667,0.757498,0.459973
1889,0.666667,0.968092,0.898535
1890,0.666667,0.886000,0.749292
1891,0.668333,0.738762,0.575569
1892,0.668333,0.871742,0.736322
1893,0.668333,0.636065,0.451810
1894,0.668333,0.864558,0.679069
1895,0.668333,0.929586,0.738801
1896,0.668333,0.865888,0.706624
1897,0.668333,0.536884,0.467679
1898,0.668333,0.872035,0.741467
1899,0.670000,0.889836,0.761983
1900,0.670000,0.838664,0.740719
1901,0.670000,0.906723,0.632592
1902,0.670000,0.985754,0.884769
1903,0.670000,0.737036,0.511998
1904,0.670000,0.988659,0.768075
1905,0.671667,0.914956,0.817760
1906,0.671667,0.840391,0.715274
1907,0.671667,0.817053,0.572360
1908,0.671667,0.852644,0.685621
1909,0.671667,0.883450,0.708664
1910,0.673333,0.753571,0.542323
1911,0.673333,0.904893,0.655233
1912,0.673333,0.844348,0.612788
1913,0.673333,0.858158,0.738959
1914,0.673333,0.840761,0.715284
1915,0.673333,0.951572,0.745847
1916,0.673333,0.952374,0.838647
1917,0.673333,0.930821,0.766190
1918,0.673333,0.522157,0.563840
1919,0.673333,0.329961,0.339439
1920,0.675000,0.877094,0.695635
1921,0.675000,0.895809,0.734425
1922,0.675000,0.823884,0.581724
1923,0.675000,0.933077,0.648010
1924,0.675000,0.791018,0.517887
1925,0.675000,0.906083,0.597822
1926,0.675000,0.525381,0.488065
1927,0.675000,0.912255,0.819673
1928,0.675000,0.929159,0.809396
1929,0.675000,0.861213,0.809889
1930,0.675000,0.930788,0.619119
1931,0.676667,0.925694,0.758346
1932,0.676667,0.909382,0.784409
1933,0.676667,0.942299,0.810225
1934,0.676667,0.673097,0.597639
1935,0.676667,0.743859,0.454271
1936,0.676667,0.954584,0.803358
1937,0.676667,0.897288,0.667772
1938,0.676667,0.935896,0.700917
1939,0.676667,0.864826,0.576404
1940,0.678333,0.575337,0.521609
1941,0.678333,0.941318,0.820429
1942,0.678333,0.776708,0.657602
1943,0.678333,0.883704,0.721400
1944,0.678333,0.875666,0.738838
1945,0.678333,0.820029,0.557078
1946,0.680000,0.703359,0.595911
1947,0.680000,0.585012,0.465316
1948,0.680000,0.652920,0.557224
1949,0.680000,0.869276,0.752247
1950,0.680000,0.944838,0.824658
1951,0.680000,0.632544,0.558242
1952,0.681667,0.846925,0.685584
1953,0.681667,0.840671,0.592147
1954,0.681667,0.980769,0.865567
1955,0.681667,0.800133,0.563613
1956,0.681667,0.939469,0.655785
1957,0.681667,0.895701,0.642158
1958,0.683333,0.447726,0.377673
1959,0.683333,0.770444,0.427308
1960,0.683333,0.931952,0.826779
1961,0.683333,0.915643,0.799129
1962,0.683333,0.872695,0.752723
1963,0.683333,0.973574,0.827540
1964,0.683333,0.369863,0.459937
1965,0.683333,0.914125,0.776253
1966,0.683333,0.503686,0.243114
1967,0.683333,0.978281,0.835478
1968,0.683333,0.845482,0.679939
1969,0.683333,0.578145,0.590918
1970,0.683333,0.785614,0.657393
1971,0.683333,0.671012,0.481387
1972,0.683333,0.940316,0.841240
1973,0.683333,0.846321,0.676292
1974,0.683333,0.915340,0.819804
1975,0.683333,0.894032,0.692801
1976,0.683333,0.748616,0.662681
1977,0.683333,0.978824,0.852781
1978,0.683333,0.841475,0.517809
1979,0.683333,0.805639,0.724179
1980,0.683333,0.812697,0.552809
1981,0.683333,0.941717,0.848927
1982,0.683333,0.735707,0.453606
1983,0.683333,0.978342,0.827604
1984,0.683333,0.964649,0.847400
1985,0.683333,0.926731,0.820634
1986,0.683333,0.591069,0.667402
1987,0.683333,0.850881,0.549716
1988,0.683333,0.943373,0.680434
1989,0.683333,0.874940,0.776849
1990,0.683333,0.644301,0.521479
1991,0.685000,0.951026,0.864576
1992,0.685000,0.552987,0.493691
1993,0.685000,0.961354,0.768530
1994,0.685000,0.886169,0.749920
1995,0.685000,0.875424,0.622117
1996,0.685000,0.641491,0.389680
1997,0.686667,0.798761,0.658883
1998,0.686667,0.906122,0.782495
1999,0.686667,0.560892,0.422381
2000,0.686667,0.774577,0.571636
2001,0.686667,0.725173,0.718669
2002,0.686667,0.846837,0.685560
2003,0.686667,0.704128,0.403225
2004,0.688333,0.934276,0.790246
2005,0.688333,0.910945,0.741267
2006,0.688333,0.752425,0.722185
2007,0.688333,0.905518,0.749673
2008,0.688333,0.938272,0.767386
2009,0.688333,0.638543,0.540597
2010,0.688333,0.751876,0.656551
2011,0.688333,0.762800,0.492715
2012,0.688333,0.744165,0.574449
2013,0.688333,0.692557,0.542581
2014,0.688333,0.895773,0.734427
2015,0.688333,0.411592,0.425998
2016,0.690000,0.822946,0.743037
2017,0.690000,0.939481,0.847290
2018,0.690000,0.469636,0.145553
2019,0.690000,0.543100,0.468152
2020,0.690000,0.916473,0.724204
2021,0.690000,0.946339,0.737167
2022,0.690000,0.954170,0.768175
2023,0.690000,0.686016,0.544917
2024,0.691667,0.975980,0.891593
2025,0.691667,0.909554,0.645676
2026,0.691667,0.928094,0.813138
2027,0.691667,0.941209,0.679753
2028,0.691667,0.988905,0.873223
2029,0.691667,0.864428,0.652684
2030,0.691667,0.839696,0.336403
2031,0.691667,0.907174,0.760448
2032,0.691667,0.913602,0.625004
2033,0.693333,0.897430,0.769165
2034,0.693333,0.915776,0.811606
2035,0.693333,0.915646,0.650141
2036,0.693333,0.956999,0.832731
2037,0.693333,0.598157,0.605327
2038,0.693333,0.933990,0.727951
2039,0.693333,0.989140,0.872335
2040,0.693333,0.932248,0.721461
2041,0.693333,0.935064,0.794628
2042,0.693333,0.984506,0.892525
2043,0.695000,0.958755,0.697305
2044,0.695000,0.926135,0.776425
2045,0.695000,0.958268,0.844602
2046,0.695000,0.865439,0.769196
2047,0.695000,0.947345,0.743475
2048,0.695000,0.787994,0.423757
2049,0.695000,0.896190,0.758727
2050,0.695000,0.372367,0.336407
2051,0.696667,0.858628,0.654841
2052,0.696667,0.971680,0.849279
2053,0.696667,0.831960,0.758065
2054,0.696667,0.872906,0.752708
2055,0.696667,0.785704,0.633895
2056,0.696667,0.811358,0.602980
2057,0.696667,0.828410,0.724972
2058,0.696667,0.913583,0.714322
2059,0.696667,0.831994,0.759010
2060,0.698333,0.828618,0.651333
2061,0.698333,0.901531,0.729249
2062,0.698333,0.835923,0.615527
2063,0.698333,0.916959,0.862198
2064,0.698333,0.948600,0.831259
2065,0.698333,0.939554,0.770875
2066,0.698333,0.337867,0.490102
2067,0.698333,0.884791,0.610786
2068,0.700000,0.888155,0.725763
2069,0.700000,0.567295,0.379415
2070,0.700000,0.969936,0.757406
2071,0.700000,0.907877,0.670878
2072,0.700000,0.877453,0.682917
2073,0.700000,0.831823,0.591022
2074,0.700000,0.877047,0.735034
2075,0.700000,0.686744,0.682076
2076,0.700000,0.669966,0.547176
2077,0.700000,0.823068,0.659060
2078,0.700000,0.900101,0.727692
2079,0.700000,0.851713,0.662722
2080,0.700000,0.759854,0.495265
2081,0.700000,0.352413,0.279839
2082,0.700000,0.859343,0.602207
2083,0.700000,0.796797,0.534643
2084,0.700000,0.626611,0.442093
2085,0.700000,0.932019,0.713731
2086,0.700000,0.685757,0.452613
2087,0.700000,0.899571,0.620520
2088,0.700000,0.841752,0.634532
2089,0.700000,0.877559,0.694498
2090,0.700000,0.907168,0.737914
2091,0.700000,0.883183,0.749602
2092,0.700000,0.968713,0.863195
2093,0.700000,0.961245,0.840690
2094,0.700000,0.906719,0.672921
2095,0.700000,0.692710,0.410998
2096,0.700000,0.773110,0.507166
2097,0.700000,0.901484,0.668122
2098,0.700000,0.972301,0.867200
2099,0.700000,0.896614,0.771773
2100,0.700000,0.899833,0.818768
2101,0.701667,0.881676,0.739354
2102,0.701667,0.736341,0.489856
2103,0.701667,0.799207,0.703889
2104,0.701667,0.930885,0.614432
2105,0.701667,0.525216,0.480346
2106,0.701667,0.890803,0.656690
2107,0.701667,0.959877,0.844924
2108,0.701667,0.843046,0.631628
2109,0.701667,0.624321,0.432652
2110,0.701667,0.837993,0.705788
2111,0.701667,0.866142,0.575461
2112,0.703333,0.880693,0.747513
2113,0.703333,0.967157,0.721278
2114,0.703333,0.821555,0.573722
2115,0.703333,0.832639,0.705246
2116,0.703333,0.604377,0.424887
2117,0.703333,0.967932,0.862143
2118,0.703333,0.859345,0.718163
2119,0.705000,0.894708,0.666052
2120,0.705000,0.876897,0.740072
2121,0.705000,0.970664,0.828922
2122,0.705000,0.833531,0.489150
2123,0.705000,0.921655,0.674144
2124,0.705000,0.454077,0.556337
2125,0.706667,0.932990,0.637317
2126,0.706667,0.883663,0.705800
2127,0.706667,0.719657,0.480913
2128,0.706667,0.962347,0.737412
2129,0.706667,0.803402,0.644647
2130,0.706667,0.818894,0.601508
2131,0.706667,0.913112,0.825561
2132,0.706667,0.951719,0.782011
2133,0.706667,0.889581,0.731772
2134,0.708333,0.903730,0.727342
2135,0.708333,0.893381,0.630851
2136,0.708333,0.915539,0.722226
2137,0.708333,0.904147,0.703376
2138,0.708333,0.985892,0.906664
2139,0.708333,0.923430,0.686873
2140,0.708333,0.933917,0.817455
2141,0.708333,0.849915,0.532122
2142,0.708333,0.547104,0.279383
2143,0.708333,0.896642,0.649253
2144,0.710000,0.908907,0.695274
2145,0.710000,0.884343,0.791018
2146,0.710000,0.914915,0.624508
2147,0.710000,0.798213,0.694673
2148,0.710000,0.880707,0.626472
2149,0.710000,0.780207,0.629714
2150,0.711667,0.951922,0.782035
2151,0.711667,0.863467,0.755226
2152,0.711667,0.819847,0.655601
2153,0.711667,0.805223,0.512469
2154,0.711667,0.401466,0.481519
2155,0.711667,0.763820,0.492554
2156,0.711667,0.796393,0.541258
2157,0.711667,0.843917,0.740571
2158,0.713333,0.971161,0.786464
2159,0.713333,0.940310,0.727579
2160,0.713333,0.975582,0.740063
2161,0.713333,0.973299,0.821795
2162,0.713333,0.970822,0.821977
2163,0.713333,0.887293,0.643283
2164,0.713333,0.886037,0.661201
2165,0.713333,0.860850,0.603686
2166,0.713333,0.988173,0.926797
2167,0.713333,0.520966,0.465096
2168,0.715000,0.964177,0.786187
2169,0.715000,0.788596,0.625680
2170,0.715000,0.948860,0.769578
2171,0.715000,0.840659,0.632718
2172,0.715000,0.925988,0.735100
2173,0.715000,0.688893,0.439172
2174,0.715000,0.870293,0.818299
2175,0.715000,0.958050,0.800915
2176,0.716667,0.975856,0.859839
2177,0.716667,0.884694,0.683928
2178,0.716667,0.756567,0.532032
2179,0.716667,0.803067,0.638509
2180,0.716667,0.731165,0.583061
2181,0.716667,0.814697,0.588757
2182,0.716667,0.809290,0.556974
2183,0.716667,0.967639,0.816985
2184,0.716667,0.708464,0.488668
2185,0.716667,0.526221,0.565183
2186,0.716667,0.908651,0.718652
2187,0.716667,0.700831,0.441010
2188,0.716667,0.939486,0.804154
2189,0.716667,0.835387,0.580110
2190,0.716667,0.889988,0.543725
2191,0.716667,0.692990,0.661847
2192,0.716667,0.766695,0.565067
2193,0.716667,0.557756,0.636742
2194,0.716667,0.787805,0.593349
2195,0.716667,0.877021,0.694472
2196,0.716667,0.842710,0.637463
2197,0.716667,0.971037,0.738683
2198,0.716667,0.697132,0.523772
2199,0.716667,0.817862,0.540939
2200,0.716667,0.778708,0.627910
2201,0.716667,0.907300,0.651531
2202,0.716667,0.912565,0.764485
2203,0.716667,0.888518,0.780649
2204,0.716667,0.984093,0.846626
2205,0.716667,0.726848,0.500891
2206,0.716667,0.767463,0.595850
2207,0.716667,0.768083,0.654511
2208,0.716667,0.966846,0.845690
2209,0.716667,0.751599,0.650187
2210,0.716667,0.644544,0.393310
2211,0.716667,0.647219,0.653515
2212,0.716667,0.836919,0.691510
2213,0.716667,0.866999,0.744937
2214,0.716667,0.950206,0.660219
2215,0.716667,0.920286,0.795003
2216,0.716667,0.842226,0.626837
2217,0.716667,0.891451,0.753559
2218,0.716667,0.343605,0.271553
2219,0.718333,0.929743,0.707667
2220,0.718333,0.918555,0.633244
2221,0.718333,0.841335,0.670817
2222,0.718333,0.826275,0.665758
2223,0.718333,0.896147,0.674128
2224,0.718333,0.947713,0.830635
2225,0.718333,0.735378,0.478318
2226,0.718333,0.817504,0.480249
2227,0.718333,0.641417,0.412870
2228,0.718333,0.978528,0.892569
2229,0.718333,0.853367,0.652017
2230,0.720000,0.879329,0.562753
2231,0.720000,0.899384,0.674679
2232,0.720000,0.963225,0.849953
2233,0.720000,0.922369,0.739772
2234,0.720000,0.948321,0.744884
2235,0.720000,0.911052,0.696557
2236,0.720000,0.898402,0.699509
2237,0.721667,0.948003,0.718398
2238,0.721667,0.890330,0.681214
2239,0.721667,0.952913,0.838628
2240,0.721667,0.980576,0.834742
2241,0.721667,0.895268,0.724311
2242,0.721667,0.904141,0.680037
2243,0.721667,0.658130,0.565169
2244,0.721667,0.959556,0.802955
2245,0.721667,0.841610,0.623907
2246,0.721667,0.907365,0.657742
2247,0.721667,0.861578,0.536247
2248,0.721667,0.627686,0.518079
2249,0.723333,0.670426,0.568074
2250,0.723333,0.990214,0.898048
2251,0.723333,0.658461,0.396878
2252,0.723333,0.809338,0.591085
2253,0.723333,0.861885,0.739429
2254,0.723333,0.846141,0.571741
2255,0.725000,0.664242,0.556590
2256,0.725000,0.900551,0.615733
2257,0.725000,0.918735,0.817831
2258,0.725000,0.891761,0.853329
2259,0.725000,0.832574,0.556749
2260,0.725000,0.946541,0.858417
2261,0.725000,0.936250,0.735151
2262,0.726667,0.883539,0.757507
2263,0.726667,0.698452,0.531699
2264,0.726667,0.779196,0.617021
2265,0.726667,0.788588,0.585357
2266,0.726667,0.746592,0.567685
2267,0.726667,0.862865,0.651217
2268,0.726667,0.795816,0.672574
2269,0.726667,0.949096,0.684830
2270,0.726667,0.489111,0.457565
2271,0.726667,0.887788,0.766186
2272,0.726667,0.955597,0.788863
2273,0.728333,0.908888,0.651181
2274,0.728333,0.955419,0.837148
2275,0.728333,0.865887,0.706624
2276,0.728333,0.959008,0.784588
2277,0.728333,0.687836,0.487505
2278,0.728333,0.931712,0.860397
2279,0.728333,0.607398,0.499660
2280,0.728333,0.952447,0.691029
2281,0.728333,0.906847,0.695024
2282,0.730000,0.892605,0.698615
2283,0.730000,0.921206,0.728365
2284,0.730000,0.850219,0.610599
2285,0.730000,0.963135,0.827627
2286,0.730000,0.936560,0.795042
2287,0.730000,0.969508,0.775627
2288,0.730000,0.850629,0.728979
2289,0.730000,0.973906,0.830149
2290,0.731667,0.877867,0.638749
2291,0.731667,0.979546,0.896837
2292,0.731667,0.928820,0.742325
2293,0.731667,0.932420,0.764428
2294,0.731667,0.974666,0.780476
2295,0.731667,0.889662,0.683459
2296,0.731667,0.907629,0.688808
2297,0.731667,0.924568,0.759140
2298,0.733333,0.745904,0.652828
2299,0.733333,0.926793,0.677426
2300,0.733333,0.922124,0.783452
2301,0.733333,0.852252,0.517622
2302,0.733333,0.746810,0.443183
2303,0.733333,0.902412,0.673120
2304,0.733333,0.877717,0.809893
2305,0.733333,0.889592,0.743199
2306,0.733333,0.901289,0.689795
2307,0.733333,0.749114,0.530343
2308,0.733333,0.907488,0.724214
2309,0.733333,0.915531,0.660599
2310,0.733333,0.986433,0.835944
2311,0.733333,0.913465,0.697053
2312,0.733333,0.868192,0.662550
2313,0.733333,0.974239,0.863858
2314,0.733333,0.949115,0.767094
2315,0.733333,0.971514,0.871157
2316,0.733333,0.770433,0.427307
2317,0.733333,0.966092,0.862289
2318,0.733333,0.591833,0.521527
2319,0.733333,0.785451,0.602044
2320,0.733333,0.716446,0.489074
2321,0.733333,0.856877,0.638104
2322,0.733333,0.781422,0.551115
2323,0.733333,0.960472,0.837511
2324,0.733333,0.949600,0.848105
2325,0.733333,0.847801,0.610683
2326,0.733333,0.716464,0.489074
2327,0.733333,0.856892,0.665017
2328,0.733333,0.903557,0.645360
2329,0.733333,0.705970,0.717003
2330,0.733333,0.855362,0.559844
2331,0.733333,0.940062,0.716968
2332,0.733333,0.924613,0.783322
2333,0.733333,0.903740,0.578795
2334,0.733333,0.935633,0.749172
2335,0.733333,0.969158,0.859060
2336,0.733333,0.803156,0.565190
2337,0.733333,0.944621,0.849377
2338,0.735000,0.949485,0.775476
2339,0.735000,0.917131,0.813964
2340,0.735000,0.902354,0.716545
2341,0.735000,0.845423,0.543997
2342,0.735000,0.919879,0.731716
2343,0.735000,0.898023,0.749362
2344,0.735000,0.874586,0.844066
2345,0.736667,0.539096,0.498013
2346,0.736667,0.832961,0.628166
2347,0.736667,0.956111,0.707166
2348,0.736667,0.922066,0.751889
2349,0.736667,0.919297,0.598990
2350,0.736667,0.724571,0.561328
2351,0.736667,0.832961,0.628165
2352,0.736667,0.832697,0.761098
2353,0.738333,0.922854,0.710595
2354,0.738333,0.814748,0.529354
2355,0.738333,0.919623,0.806708
2356,0.738333,0.929176,0.735622
2357,0.738333,0.406161,0.188031
2358,0.738333,0.722533,0.591288
2359,0.738333,0.781063,0.648952
2360,0.738333,0.518275,0.389364
2361,0.738333,0.955342,0.806469
2362,0.740000,0.980056,0.840456
2363,0.740000,0.910418,0.741333
2364,0.740000,0.911385,0.769245
2365,0.740000,0.880702,0.626472
2366,0.740000,0.930468,0.723497
2367,0.741667,0.800694,0.461430
2368,0.741667,0.913485,0.697056
2369,0.741667,0.903297,0.760740
2370,0.741667,0.924145,0.755120
2371,0.741667,0.507346,0.470100
2372,0.741667,0.841480,0.576132
2373,0.741667,0.915603,0.750102
2374,0.743333,0.908864,0.685700
2375,0.743333,0.954584,0.831364
2376,0.743333,0.796918,0.593669
2377,0.743333,0.945900,0.791420
2378,0.743333,0.910434,0.755927
2379,0.743333,0.890683,0.670436
2380,0.743333,0.735042,0.601952
2381,0.743333,0.975980,0.853027
2382,0.743333,0.649437,0.426059
2383,0.745000,0.930664,0.836726
2384,0.745000,0.983822,0.913429
2385,0.745000,0.682526,0.587017
